idx,smiles
128081,NC1=C(O)N=NN1C=O
128082,NC1=C(O)N=NNC1=N
128083,NC1=C(O)N=NNC1=O
128084,NC1=C(O)N=NOC1=N
128085,NC1=C(O)N=NOC1=O
128086,NC1=C(O)NN=C1C#C
128087,NC1=C(O)NN=C1C#N
128088,NC1=C(O)NN=C1C=O
128089,NC1=C(O)NN=C1CO
128090,NC1=C(O)NN=CC1=N
128091,NC1=C(O)NN=CC1=O
128092,NC1=C(O)NN=NC1=N
128093,NC1=C(O)ON=CC1=N
128094,NC1=C(O)ON=CC1=O
128095,NC1=C(O)ON=NC1=N
128096,NC1=C(OC=N)C=NN1
128097,NC1=C(OC=N)C=NO1
128098,NC1=C(OC=N)N=NN1
128099,NC1=C(OC=N)N=NO1
128100,NC1=C(OC=N)ON=C1
128101,NC1=C(OC=N)ON=N1
128102,NC1=C(OC=O)C=NN1
128103,NC1=C(OC=O)C=NO1
128104,NC1=C(OC=O)N=NN1
128105,NC1=C(OC=O)N=NO1
128106,NC1=C(OC=O)ON=C1
128107,NC1=C(OC=O)ON=N1
128108,NC1=C(ON=C1)C1CC1
128109,NC1=C(ON=C1)C1CN1
128110,NC1=C(ON=C1)C1CO1
128111,NC1=C(ON=C1)N1CC1
128112,NC1=C(ON=C1O)C#C
128113,NC1=C(ON=C1O)C=O
128114,NC1=C(ON=N1)C1CC1
128115,NC1=C(ON=N1)C1CN1
128116,NC1=C(ON=N1)C1CO1
128117,NC1=C(ON=N1)N1CC1
128118,NC1=C2C(O)CN2N=C1
128119,NC1=C2C(O)CN2N=N1
128120,NC1=C2C3CC3N2N=C1
128121,NC1=C2C3CC3N2N=N1
128122,NC1=C2C=CCC2=NN1
128123,NC1=C2C=CCC2=NO1
128124,NC1=C2C=CCN2N=C1
128125,NC1=C2C=CCN2N=N1
128126,NC1=C2CC=CC2=NN1
128127,NC1=C2CC=CC2=NO1
128128,NC1=C2CC=CN2N=C1
128129,NC1=C2CC=CN2N=N1
128130,NC1=C2CCCC2=NN1
128131,NC1=C2CCCC2=NO1
128132,NC1=C2CCCN2N=C1
128133,NC1=C2CCCN2N=N1
128134,NC1=C2CCN2N=C1O
128135,NC1=C2CCNC2=NN1
128136,NC1=C2CCNC2=NO1
128137,NC1=C2CCOC2=NN1
128138,NC1=C2CCOC2=NO1
128139,NC1=C2CNCC2=NO1
128140,NC1=C2COCC2=NN1
128141,NC1=C2COCC2=NO1
128142,NC1=C2N=CNC2=NN1
128143,NC1=C2N=CNC2=NO1
128144,NC1=C2N=COC2=NN1
128145,NC1=C2N=COC2=NO1
128146,NC1=C2N=NNC2=CN1
128147,NC1=C2N=NNC2=NN1
128148,NC1=C2N=NOC2=CN1
128149,NC1=C2N=NOC2=CO1
128150,NC1=C2N=NOC2=NN1
128151,NC1=C2N=NOC2=NO1
128152,NC1=C2NC=NC2=NN1
128153,NC1=C2NC=NC2=NO1
128154,NC1=C2NCCC2=NN1
128155,NC1=C2NCCC2=NO1
128156,NC1=C2NCCN2N=C1
128157,NC1=C2NCCN2N=N1
128158,NC1=C2NN=NC2=CN1
128159,NC1=C2OC=NC2=NN1
128160,NC1=C2OC=NC2=NO1
128161,NC1=C2OCCC2=NN1
128162,NC1=C2OCCC2=NO1
128163,NC1=C2OCCN2N=C1
128164,NC1=C2OCCN2N=N1
128165,NC1=C2OCOC2=NN1
128166,NC1=C2OCOC2=NO1
128167,NC1=C2ON=NC2=CN1
128168,NC1=C2ON=NC2=CO1
128169,NC1=C2ON=NC2=NN1
128170,NC1=C2ON=NC2=NO1
128171,NC1=CC(=N)C(N)=NN1
128172,NC1=CC(=N)C(N)=NO1
128173,NC1=CC(=N)C(O)=NN1
128174,NC1=CC(=N)NN=C1O
128175,NC1=CC(=N)ON=C1N
128176,NC1=CC(=N)ON=C1O
128177,NC1=CC(=NN1)C1CC1
128178,NC1=CC(=NN1)C1CN1
128179,NC1=CC(=NN1)C1CO1
128180,NC1=CC(=NN1)N1CC1
128181,NC1=CC(=NO1)C1CC1
128182,NC1=CC(=NO1)C1CN1
128183,NC1=CC(=NO1)C1CO1
128184,NC1=CC(=NO1)N1CC1
128185,NC1=CC(=O)C(N)=NN1
128186,NC1=CC(=O)C(N)=NO1
128187,NC1=CC(=O)C(O)=NN1
128188,NC1=CC(=O)C(O)=NO1
128189,NC1=CC(=O)NN=C1N
128190,NC1=CC(=O)NN=C1O
128191,NC1=CC(=O)ON=C1N
128192,NC1=CC(=O)ON=C1O
128193,NC1=CC(CC#C)=NN1
128194,NC1=CC(CC#C)=NO1
128195,NC1=CC(CC#N)=NN1
128196,NC1=CC(CC#N)=NO1
128197,NC1=CC(CC=O)=NN1
128198,NC1=CC(CC=O)=NO1
128199,NC1=CC(CCO)=NN1
128200,NC1=CC(CCO)=NO1
128201,NC1=CC(NC=N)=NN1
128202,NC1=CC(NC=N)=NO1
128203,NC1=CC(NC=O)=NN1
128204,NC1=CC(NC=O)=NO1
128205,NC1=CC(O)=NN1C=O
128206,NC1=CC(O)=NNC1=N
128207,NC1=CC(O)=NNC1=O
128208,NC1=CC(O)=NOC1=N
128209,NC1=CC(O)=NOC1=O
128210,NC1=CC(OC=N)=NN1
128211,NC1=CC(OC=N)=NO1
128212,NC1=CC(OC=O)=NN1
128213,NC1=CC(OC=O)=NO1
128214,NC1=CC2=C(N1)C=NN2
128215,NC1=CC2=C(N1)C=NO2
128216,NC1=CC2=C(N1)N=NN2
128217,NC1=CC2=C(N1)N=NO2
128218,NC1=CC2=C(N1)ON=C2
128219,NC1=CC2=C(N1)ON=N2
128220,NC1=CC2=C(NN=C2)N1
128221,NC1=CC2=C(NN=C2)O1
128222,NC1=CC2=C(NN=N2)N1
128223,NC1=CC2=C(O1)C=NN2
128224,NC1=CC2=C(O1)C=NO2
128225,NC1=CC2=C(O1)N=NO2
128226,NC1=CC2=C(ON=C2)O1
128227,NC1=CC2=C(ON=N2)O1
128228,NC1=CC=NN1C1CC1
128229,NC1=CC=NN1CC#C
128230,NC1=CC=NN1CC#N
128231,NC1=CC=NN1CC=O
128232,NC1=CC=NN1CCO
128233,NC1=CN(C=O)N=C1N
128234,NC1=CN(C=O)N=C1O
128235,NC1=CN(CC#C)N=C1
128236,NC1=CN(CC#C)N=N1
128237,NC1=CN(CC#N)N=C1
128238,NC1=CN(CC#N)N=N1
128239,NC1=CN(CC=O)N=C1
128240,NC1=CN(CC=O)N=N1
128241,NC1=CN(CCO)N=C1
128242,NC1=CN(CCO)N=N1
128243,NC1=CN(N=C1)C1CC1
128244,NC1=CN(N=N1)C1CC1
128245,NC1=CN2C=NN=C2N1
128246,NC1=CN2C=NN=C2O1
128247,NC1=CN2C=NNC2=N1
128248,NC1=CN2C=NOC2=N1
128249,NC1=CN2N=CN=C2N1
128250,NC1=CN2N=CN=C2O1
128251,NC1=CN2N=CNC2=N1
128252,NC1=CN2N=COC2=N1
128253,NC1=CN2N=NN=C2N1
128254,NC1=CN2N=NN=C2O1
128255,NC1=CN2N=NNC2=N1
128256,NC1=CN2N=NOC2=N1
128257,NC1=CN=C(C=O)N=N1
128258,NC1=CN=C(CO)N=N1
128259,NC1=CN=C(N=N1)C#C
128260,NC1=CN=C(N=N1)C#N
128261,NC1=CN=C2NC=NN12
128262,NC1=CN=C2NN=NN12
128263,NC1=CN=C2OC=NN12
128264,NC1=CN=C2ON=CN12
128265,NC1=CN=C2ON=NN12
128266,NC1=CN=NN1C1CC1
128267,NC1=CN=NN1CC#C
128268,NC1=CN=NN1CC#N
128269,NC1=CN=NN1CC=O
128270,NC1=CN=NN1CCO
128271,NC1=CNC2=C1C=NN2
128272,NC1=CNC2=C1C=NO2
128273,NC1=CNC2=C1N=NN2
128274,NC1=CNC2=C1N=NO2
128275,NC1=CNC2=C1NN=C2
128276,NC1=CNC2=C1ON=C2
128277,NC1=CNC2=C1ON=N2
128278,NC1=CNC2=NC=NN12
128279,NC1=CNC2=NN=CN12
128280,NC1=CNC2=NN=NN12
128281,NC1=CNN=C(N)C1=N
128282,NC1=CNN=C(N)C1=O
128283,NC1=CNN=C(O)C1=N
128284,NC1=CNN=C(O)C1=O
128285,NC1=CNN=C1C1CC1
128286,NC1=CNN=C1C1CN1
128287,NC1=CNN=C1C1CO1
128288,NC1=CNN=C1CC#C
128289,NC1=CNN=C1CC#N
128290,NC1=CNN=C1CC=O
128291,NC1=CNN=C1CCO
128292,NC1=CNN=C1N1CC1
128293,NC1=CNN=C1NC=N
128294,NC1=CNN=C1NC=O
128295,NC1=CNN=C1OC=N
128296,NC1=CNN=C1OC=O
128297,NC1=COC2=C1C=NN2
128298,NC1=COC2=C1C=NO2
128299,NC1=COC2=C1N=NO2
128300,NC1=COC2=C1NN=C2
128301,NC1=COC2=C1ON=C2
128302,NC1=COC2=C1ON=N2
128303,NC1=COC2=NC=NN12
128304,NC1=COC2=NN=CN12
128305,NC1=COC2=NN=NN12
128306,NC1=CON=C(N)C1=N
128307,NC1=CON=C(N)C1=O
128308,NC1=CON=C(O)C1=O
128309,NC1=CON=C1C1CC1
128310,NC1=CON=C1C1CN1
128311,NC1=CON=C1C1CO1
128312,NC1=CON=C1CC#C
128313,NC1=CON=C1CC#N
128314,NC1=CON=C1CC=O
128315,NC1=CON=C1CCO
128316,NC1=CON=C1N1CC1
128317,NC1=CON=C1NC=N
128318,NC1=CON=C1NC=O
128319,NC1=CON=C1OC=N
128320,NC1=CON=C1OC=O
128321,NC1=NC(=N)C(N)=NO1
128322,NC1=NC(=NN1)C1CC1
128323,NC1=NC(=NN1)C1CN1
128324,NC1=NC(=NN1)C1CO1
128325,NC1=NC(=NN1)N1CC1
128326,NC1=NC(=NO1)C1CC1
128327,NC1=NC(=NO1)C1CN1
128328,NC1=NC(=NO1)C1CO1
128329,NC1=NC(=NO1)N1CC1
128330,NC1=NC(=O)C(N)=NN1
128331,NC1=NC(=O)C(N)=NO1
128332,NC1=NC(=O)NN=C1O
128333,NC1=NC(CC#C)=NN1
128334,NC1=NC(CC#C)=NO1
128335,NC1=NC(CC#N)=NO1
128336,NC1=NC(CC=O)=NN1
128337,NC1=NC(CC=O)=NO1
128338,NC1=NC(CCO)=NN1
128339,NC1=NC(CCO)=NO1
128340,NC1=NC(NC=N)=NN1
128341,NC1=NC(NC=N)=NO1
128342,NC1=NC(NC=O)=NN1
128343,NC1=NC(NC=O)=NO1
128344,NC1=NC(O)=NN1C=O
128345,NC1=NC(O)=NNC1=O
128346,NC1=NC(O)=NOC1=N
128347,NC1=NC(O)=NOC1=O
128348,NC1=NC(OC=N)=NN1
128349,NC1=NC(OC=N)=NO1
128350,NC1=NC(OC=O)=NN1
128351,NC1=NC(OC=O)=NO1
128352,NC1=NC2=C(C1)C=NO2
128353,NC1=NC2=C(C1)N=NO2
128354,NC1=NC2=C(C1)NN=N2
128355,NC1=NC2=C(C1)ON=N2
128356,NC1=NC2=C(N1)C=NO2
128357,NC1=NC2=C(N1)N=NN2
128358,NC1=NC2=C(N1)N=NO2
128359,NC1=NC2=C(NN=C2)N1
128360,NC1=NC2=C(NN=N2)N1
128361,NC1=NC2=C(O1)C=NN2
128362,NC1=NC2=C(O1)C=NO2
128363,NC1=NC2=C(O1)N=NO2
128364,NC1=NC2=C(ON=C2)O1
128365,NC1=NC2=C(ON=N2)O1
128366,NC1=NC2=CN=NN2C1
128367,NC1=NC2=CNN=C2N1
128368,NC1=NC2=CON=C2N1
128369,NC1=NC2=CON=C2O1
128370,NC1=NC2=NC=NN2C1
128371,NC1=NC2=NNC=C2N1
128372,NC1=NC2=NNN=C2C1
128373,NC1=NC2=NNN=C2N1
128374,NC1=NC2=NNN=C2O1
128375,NC1=NC2=NOC=C2N1
128376,NC1=NC2=NOC=C2O1
128377,NC1=NC2=NON=C2C1
128378,NC1=NC2=NON=C2N1
128379,NC1=NC2=NON=C2O1
128380,NC1=NC=C(C=O)N=N1
128381,NC1=NC=C(CO)N=N1
128382,NC1=NC=C(N=N1)C#C
128383,NC1=NC=C(N=N1)C#N
128384,NC1=NC=NN1C1CC1
128385,NC1=NC=NN1CC#C
128386,NC1=NC=NN1CC#N
128387,NC1=NC=NN1CC=O
128388,NC1=NC=NN1CCO
128389,NC1=NCC2=C1C=NN2
128390,NC1=NCC2=C1C=NO2
128391,NC1=NCC2=C1N=NN2
128392,NC1=NCC2=C1N=NO2
128393,NC1=NCC2=C1ON=C2
128394,NC1=NCC2=C1ON=N2
128395,NC1=NCC2=CNN=C12
128396,NC1=NCC2=CON=C12
128397,NC1=NCC2=NC=NN12
128398,NC1=NCC2=NNC=C12
128399,NC1=NCC2=NNN=C12
128400,NC1=NCC2=NOC=C12
128401,NC1=NCC2=NON=C12
128402,NC1=NN(C=C1)C1CC1
128403,NC1=NN(C=N1)C1CC1
128404,NC1=NN(C=O)C(=N)N1
128405,NC1=NN(C=O)C(=N)O1
128406,NC1=NN(C=O)C(=O)N1
128407,NC1=NN(C=O)C(=O)O1
128408,NC1=CC(N)=NN1C=O
128409,NC1=NN(C=O)C(N)=N1
128410,NC1=NN(C=O)C(O)=N1
128411,NC1=NN(C=O)N=C1N
128412,NC1=NN(C=O)N=C1O
128413,NC1=NN(CC#C)C=C1
128414,NC1=NN(CC#C)C=N1
128415,NC1=NN(CC#C)N=C1
128416,NC1=NN(CC#C)N=N1
128417,NC1=NN(CC#N)C=C1
128418,NC1=NN(CC#N)C=N1
128419,NC1=NN(CC#N)N=C1
128420,NC1=NN(CC#N)N=N1
128421,NC1=NN(CC=O)C=C1
128422,NC1=NN(CC=O)C=N1
128423,NC1=NN(CC=O)N=C1
128424,NC1=NN(CC=O)N=N1
128425,NC1=NN(CCO)C=C1
128426,NC1=NN(CCO)C=N1
128427,NC1=NN(CCO)N=C1
128428,NC1=NN(CCO)N=N1
128429,NC1=NN(N=C1)C1CC1
128430,NC1=NN(N=N1)C1CC1
128431,NC1=NN2C3CC3C2=C1
128432,NC1=NN2C3CC3C2=N1
128433,NC1=NN2C=CCC2=C1
128434,NC1=NN2C=CCC2=N1
128435,NC1=NN2C=CN=C2N1
128436,NC1=NN2C=CN=C2O1
128437,NC1=NN2C=CNC2=N1
128438,NC1=NN2C=COC2=N1
128439,NC1=NN2C=NN=C2N1
128440,NC1=NN2C=NN=C2O1
128441,NC1=NN2C=NNC2=N1
128442,NC1=NN2C=NOC2=N1
128443,NC1=NN2CC(O)C2=C1
128444,NC1=NN2CC(O)C2=N1
128445,NC1=NN2CC=CC2=C1
128446,NC1=NN2CC=CC2=N1
128447,NC1=NN2CCC2=C1N
128448,NC1=NN2CCCC2=C1
128449,NC1=NN2CCCC2=N1
128450,NC1=NN2CCNC2=C1
128451,NC1=NN2CCNC2=N1
128452,NC1=NN2CCOC2=C1
128453,NC1=NN2CCOC2=N1
128454,NC1=NN2N=CN=C2N1
128455,NC1=NN2N=CN=C2O1
128456,NC1=NN2N=CNC2=N1
128457,NC1=NN2N=COC2=N1
128458,NC1=NN2N=NN=C2N1
128459,NC1=NN2N=NN=C2O1
128460,NC1=NN2N=NNC2=N1
128461,NC1=NN2N=NOC2=N1
128462,NC1=NN=C(N)N1C=O
128463,NC1=NN=C2NC=CN12
128464,NC1=NN=C2NC=NN12
128465,NC1=NN=C2NN=CN12
128466,NC1=NN=C2NN=NN12
128467,NC1=NN=C2OC=CN12
128468,NC1=NN=C2OC=NN12
128469,NC1=NN=C2ON=CN12
128470,NC1=NN=C2ON=NN12
128471,NC1=NN=CC(O)=C1O
128472,NC1=NNC(=C1)C1CC1
128473,NC1=NNC(=C1)C1CN1
128474,NC1=NNC(=C1)C1CO1
128475,NC1=NNC(=C1)N1CC1
128476,NC1=CC(N)=NNC1=N
128477,NC1=NNC(=N)C(O)=C1
128478,NC1=NNC(=N)C=C1O
128479,NC1=NNC(=N)N1C=O
128480,NC1=NNC(=N)NC1=O
128481,NC1=NNC(=N1)C1CC1
128482,NC1=NNC(=N1)C1CN1
128483,NC1=NNC(=N1)C1CO1
128484,NC1=NNC(=N1)N1CC1
128485,NC1=NNC(=O)C(=N)N1
128486,NC1=NNC(=O)C(=N)O1
128487,NC1=CC(N)=NNC1=O
128488,NC1=NNC(=O)C(N)=N1
128489,NC1=NNC(=O)C=C1O
128490,NC1=NNC(=O)N1C=O
128491,NC1=NNC(=O)N=C1N
128492,NC1=NNC(=O)N=C1O
128493,NC1=NNC(=O)NC1=N
128494,NC1=NNC(=O)NC1=O
128495,NC1=NNC(C#C)=C1N
128496,NC1=NNC(C#N)=C1N
128497,NC1=NNC(C=O)=C1N
128498,NC1=NNC(CC#C)=C1
128499,NC1=NNC(CC#C)=N1
128500,NC1=NNC(CC#N)=C1
128501,NC1=NNC(CC#N)=N1
128502,NC1=NNC(CC=O)=C1
128503,NC1=NNC(CC=O)=N1
128504,NC1=NNC(CCO)=C1
128505,NC1=NNC(CCO)=N1
128506,NC1=NNC(CO)=C1N
128507,NC1=NNC(CO)=C1O
128508,NC1=NNC(N)=C1C#C
128509,NC1=NNC(N)=C1C#N
128510,NC1=C(CO)C(N)=NN1
128511,NC1=NNC(NC=N)=N1
128512,NC1=NNC(NC=O)=C1
128513,NC1=NNC(NC=O)=N1
128514,NC1=NNC(O)=C1C#C
128515,NC1=NNC(O)=C1CO
128516,NC1=NNC(O)=CC1=N
128517,NC1=NNC(O)=CC1=O
128518,NC1=NNC(O)=NC1=N
128519,NC1=NNC(OC=N)=C1
128520,NC1=NNC(OC=N)=N1
128521,NC1=NNC(OC=O)=C1
128522,NC1=NNC(OC=O)=N1
128523,NC1=NNC2=C1C=CC2
128524,NC1=NNC2=C1C=CN2
128525,NC1=NNC2=C1C=CO2
128526,NC1=NNC2=C1C=NN2
128527,NC1=NNC2=C1C=NO2
128528,NC1=NNC2=C1CC=C2
128529,NC1=NNC2=C1CCC2
128530,NC1=NNC2=C1CCN2
128531,NC1=NNC2=C1CCO2
128532,NC1=NNC2=C1COC2
128533,NC1=NNC2=C1N=CN2
128534,NC1=NNC2=C1N=CO2
128535,NC1=NNC2=C1N=NN2
128536,NC1=NNC2=C1N=NO2
128537,NC1=NNC2=C1NC=C2
128538,NC1=NNC2=C1NC=N2
128539,NC1=NNC2=C1NCC2
128540,NC1=NNC2=C1NN=C2
128541,NC1=NNC2=C1OC=C2
128542,NC1=NNC2=C1OC=N2
128543,NC1=NNC2=C1OCC2
128544,NC1=NNC2=C1OCO2
128545,NC1=NNC2=C1ON=C2
128546,NC1=NNC2=C1ON=N2
128547,NC1=NNC2=NC=CN12
128548,NC1=NNC2=NC=NN12
128549,NC1=NNC2=NN=CN12
128550,NC1=NNC2=NN=NN12
128551,NC1=NNC=C(O)C1=N
128552,NC1=NNC=C(O)C1=O
128553,NC1=NNC=C1C1CC1
128554,NC1=NNC=C1C1CN1
128555,NC1=NNC=C1C1CO1
128556,NC1=NNC=C1CC#C
128557,NC1=NNC=C1CC#N
128558,NC1=NNC=C1CC=O
128559,NC1=NNC=C1CCO
128560,NC1=NNC=C1N1CC1
128561,NC1=NNC=C1NC=N
128562,NC1=NNC=C1NC=O
128563,NC1=NNC=C1OC=N
128564,NC1=NNC=C1OC=O
128565,NC1=NNN=C(N)C1=N
128566,NC1=NNN=C(N)C1=O
128567,NC1=NNN=C1C1CC1
128568,NC1=NNN=C1C1CN1
128569,NC1=NNN=C1C1CO1
128570,NC1=NNN=C1CC#C
128571,NC1=NNN=C1CC#N
128572,NC1=NNN=C1CC=O
128573,NC1=NNN=C1CCO
128574,NC1=NNN=C1N1CC1
128575,NC1=NNN=C1NC=N
128576,NC1=NNN=C1NC=O
128577,NC1=NNN=C1OC=N
128578,NC1=NNN=C1OC=O
128579,NC1=NOC(=C1)C1CC1
128580,NC1=NOC(=C1)C1CN1
128581,NC1=NOC(=C1)C1CO1
128582,NC1=NOC(=C1)N1CC1
128583,NC1=NOC(=N)C(=N)N1
128584,NC1=NOC(=N)C(=N)O1
128585,NC1=NOC(=N)C(=O)N1
128586,NC1=NOC(=N)C(=O)O1
128587,NC1=CC(N)=NOC1=N
128588,NC1=NOC(=N)C(N)=N1
128589,NC1=NOC(=N)C(O)=C1
128590,NC1=NOC(=N)C(O)=N1
128591,NC1=NOC(=N)C=C1O
128592,NC1=NOC(=N)N1C=O
128593,NC1=NOC(=N)N=C1N
128594,NC1=NOC(=N)N=C1O
128595,NC1=NOC(=N)NC1=N
128596,NC1=NOC(=N)NC1=O
128597,NC1=NOC(=N)OC1=O
128598,NC1=NOC(=N1)C1CC1
128599,NC1=NOC(=N1)C1CN1
128600,NC1=NOC(=N1)C1CO1
128601,NC1=NOC(=N1)N1CC1
128602,NC1=NOC(=O)C(=N)N1
128603,NC1=NOC(=O)C(=N)O1
128604,NC1=NOC(=O)C(=O)N1
128605,NC1=NOC(=O)C(=O)O1
128606,NC1=CC(N)=NOC1=O
128607,NC1=NOC(=O)C(N)=N1
128608,NC1=NOC(=O)C(O)=C1
128609,NC1=NOC(=O)C(O)=N1
128610,NC1=NOC(=O)N1C=O
128611,NC1=NOC(=O)N=C1N
128612,NC1=NOC(=O)N=C1O
128613,NC1=NOC(=O)NC1=N
128614,NC1=NOC(=O)OC1=N
128615,NC1=NOC(C#C)=C1N
128616,NC1=NOC(C#N)=C1N
128617,NC1=NOC(C=O)=C1N
128618,NC1=NOC(CC#C)=C1
128619,NC1=NOC(CC#C)=N1
128620,NC1=NOC(CC#N)=C1
128621,NC1=NOC(CC#N)=N1
128622,NC1=NOC(CC=O)=C1
128623,NC1=NOC(CC=O)=N1
128624,NC1=NOC(CCO)=C1
128625,NC1=NOC(CCO)=N1
128626,NC1=NOC(CO)=C1N
128627,NC1=NOC(N)=C1C#C
128628,NC1=NOC(N)=C1C#N
128629,NC1=C(CO)C(N)=NO1
128630,NC1=NOC(NC=N)=C1
128631,NC1=NOC(NC=N)=N1
128632,NC1=NOC(NC=O)=C1
128633,NC1=NOC(NC=O)=N1
128634,NC1=NOC(O)=NC1=N
128635,NC1=NOC(O)=NC1=O
128636,NC1=NOC(OC=N)=C1
128637,NC1=NOC(OC=N)=N1
128638,NC1=NOC(OC=O)=C1
128639,NC1=NOC(OC=O)=N1
128640,NC1=NOC2=C1C=CC2
128641,NC1=NOC2=C1C=CN2
128642,NC1=NOC2=C1C=CO2
128643,NC1=NOC2=C1C=NO2
128644,NC1=NOC2=C1CC=C2
128645,NC1=NOC2=C1CCC2
128646,NC1=NOC2=C1CCN2
128647,NC1=NOC2=C1CCO2
128648,NC1=NOC2=C1CNC2
128649,NC1=NOC2=C1COC2
128650,NC1=NOC2=C1N=CO2
128651,NC1=NOC2=C1N=NO2
128652,NC1=NOC2=C1NC=C2
128653,NC1=NOC2=C1NCC2
128654,NC1=NOC2=C1OC=C2
128655,NC1=NOC2=C1OC=N2
128656,NC1=NOC2=C1OCC2
128657,NC1=NOC2=C1OCO2
128658,NC1=NOC2=C1ON=C2
128659,NC1=NOC2=C1ON=N2
128660,NC1=NOC2=NC=CN12
128661,NC1=NOC2=NC=NN12
128662,NC1=NOC2=NN=CN12
128663,NC1=NOC2=NN=NN12
128664,NC1=NOC=C1C1CC1
128665,NC1=NOC=C1C1CN1
128666,NC1=NOC=C1C1CO1
128667,NC1=NOC=C1CC#C
128668,NC1=NOC=C1CC#N
128669,NC1=NOC=C1CC=O
128670,NC1=NOC=C1CCO
128671,NC1=NOC=C1N1CC1
128672,NC1=NOC=C1NC=N
128673,NC1=NOC=C1NC=O
128674,NC1=NOC=C1OC=N
128675,NC1=NOC=C1OC=O
128676,NC1=NON=C(N)C1=N
128677,NC1=NON=C(N)C1=O
128678,NC1=NON=C1C1CC1
128679,NC1=NON=C1C1CN1
128680,NC1=NON=C1C1CO1
128681,NC1=NON=C1CC#C
128682,NC1=NON=C1CC#N
128683,NC1=NON=C1CC=O
128684,NC1=NON=C1CCO
128685,NC1=NON=C1N1CC1
128686,NC1=NON=C1NC=N
128687,NC1=NON=C1NC=O
128688,NC1=NON=C1OC=N
128689,NC1=NON=C1OC=O
128690,NC1CN2C1=NNC2=O
128691,NC1CN2C1=NOC2=O
128692,NC1CN2N=C(O)N=C12
128693,NC1CNC2=C1ON=N2
128694,NC1COC2=C1N=NO2
128695,NC1COC2=C1ON=C2
128696,NC1COC2=C1ON=N2
128697,NC1COC2=CON=C12
128698,NC1COC2=NNN=C12
128699,NC1COC2=NON=C12
128700,NC=NC1=C(N)C=NO1
128701,NC=NC1=C(N)N=NO1
128702,NC=NC1=C(N)NN=N1
128703,NC=NC1=CC(N)=NO1
128704,NC=NC1=CC(O)=NO1
128705,NC=NC1=CN=CN=N1
128706,NC=NC1=CN=NC=N1
128707,NC=NC1=CN=NN=N1
128708,NC=NC1=CNN=C1O
128709,NC=NC1=NC(N)=NO1
128710,NC=NC1=NC(O)=NO1
128711,NC=NC1=NC=CN=N1
128712,NC=NC1=NC=NN=N1
128713,NC=NC1=NNC(=O)N1
128714,NC=NC1=NNC(N)=N1
128715,NC=NC1=NNC=C1N
128716,NC=NC1=NNN=C1N
128717,NC=NC1=NNN=C1O
128718,NC=NC1=NOC(=N)O1
128719,NC=NC1=NOC(=O)N1
128720,NC=NC1=NOC(=O)O1
128721,NC=NC1=NOC(N)=N1
128722,NC=NC1=NON=C1N
128723,NCC1=C(C=NO1)C#N
128724,NCC1=C(CO)C=NO1
128725,NCC1=C(CO)N=NO1
128726,NCC1=C(CO)ON=N1
128727,NCC1=C(N)C(N)=NO1
128728,NCC1=C(N)C(O)=NO1
128729,NCC1=C(N=NO1)C#C
128730,NCC1=C(N=NO1)C#N
128731,NCC1=C(ON=N1)C#N
128732,NCC1=NC(=N)C=NO1
128733,NCC1=NC(=N)N=NO1
128734,NCC1=NC(=N)NN=N1
128735,NCC1=NC(=NO1)C#C
128736,NCC1=NC(=NO1)C#N
128737,NCC1=NC(=O)C=NO1
128738,NCC1=NC(=O)N=NO1
128739,NCC1=NC(CO)=NO1
128740,NCC1=NC=NN1C=O
128741,NCC1=NC=NNC1=N
128742,NCC1=NN(C=O)C=N1
128743,NCC1=NN(C=O)N=N1
128744,NCC1=NN=C(CN)O1
128745,NCC1=NNC(=N)C=N1
128746,NCC1=NNN=C1C#N
128747,NCC1=NOC=C1C#N
128748,NCC1=NON=C1C#N
128749,O1C=C2C=CC=C2C=N1
128750,O1C=C2C=CC=C2N=N1
128751,O1C=C2C=CC=CC2=N1
128752,O1C=C2C=CC=NC2=N1
128753,O1C=C2C=CN=C2C=N1
128754,O1C=C2C=CN=C2N=N1
128755,O1C=C2C=CN=CC2=N1
128756,O1C=C2C=NC=C2C=N1
128757,O1C=C2C=NC=C2N=N1
128758,O1C=C2C=NC=CC2=N1
128759,O1C=C2C=NC=NC2=N1
128760,O1C=C2C=NN=CC2=C1
128761,O1C=C2C=NN=CC2=N1
128762,O1C=C2N=CC=C2C=N1
128763,O1C=C2N=CC=C2N=N1
128764,O1C=C2N=CC=CC2=N1
128765,O1C=C2N=CC=NC2=N1
128766,O1C=C2N=CN=C2C=N1
128767,O1C=C2N=CN=C2N=N1
128768,O1C=C2N=CN=CC2=N1
128769,O1C=CC2=CC=CC2=N1
128770,O1C=CC2=CC=NC2=N1
128771,O1C=CC2=CN=CC2=N1
128772,O1C=CC2=NC=CC2=N1
128773,O1C=CC2=NC=NC2=N1
128774,O1C=NC2=CC=CC2=N1
128775,O1C=NC2=CC=NC2=N1
128776,O1C=NC2=CN=CC2=N1
128777,O1C=NC2=NC=CC2=N1
128778,O1C=NC2=NC=NC2=N1
128779,O1N=C2C=CC=CC2=N1
128780,O1N=C2C=CC=NC2=N1
128781,O1N=C2C=CN=CC2=N1
128782,O1N=C2C=NC=NC2=N1
128783,O1N=C2C=NN=CC2=N1
128784,O1N=C2N=CC=NC2=N1
128785,O1N=CC2=C1C=CC=C2
128786,O1N=CC2=C1C=CC=N2
