idx,smiles
101287,CCCCC))NCN)=O
101288,CCCCC))OCC)=O
101289,CCCCC))OCN)=O
101290,CCCCO))CCC)=O
101291,CCCCO))CCN)=O
101292,CCCCO))NCC)=O
101293,CCCCO))NCN)=O
101294,CCCCO))OCC)=N
101295,CCCCO))OCC)=O
101296,CCCCO))OCN)=O
101297,COCCO))CCC)=O
101298,COCCO))CCN)=O
101299,NC=O)CCCO))CO
101300,NC=O)NCCO))CO
101301,NC=O)OCCO))CO
101302,CCC)CCCO))CO
101303,CCC)OCCO))CO
101304,CCO)CCCO))CO
101305,CCCCCC)C)))OC
101306,CCCCCC)O)))OC
101307,CCCCC))CCC)C
101308,CCCCC))CCC)O
101309,CCCCC))OCC)C
101310,CCCCO))CCC)C
101311,CCCCO))CCC)O
101312,CCCCO))OCC)C
101313,COCCO))CCC)C
101314,COCCO))CCC)O
101315,CCCCC))CCCC3
101316,CCCCC))CCCO3
101317,CCCCC))CNCC3
101318,CCCCC))OCCC3
101319,CCCCCCC3))))OC
101320,CCCCCCO3))))OC
101321,CCCCNCC3))))OC
101322,CCCCO))CCCC3
101323,CCCCO))CCCO3
101324,CCCCO))CNCC3
101325,CCCCO))OCCC3
101326,COCCO))CCCC3
101327,COCCO))CCCO3
101328,COCCO))CNCC3
101329,OCCCO))CCCC3
101330,OCCCO))CCCN3
101331,OCCCO))CCCO3
101332,OCCCO))CNCC3
101333,OCCCO))OCCC3
101334,CCCCC))OC=NC
101335,CCCCO))OC=NC
101336,CN=COCCO))CO
101337,CCCCC))CCC#C
101338,CCCCC))CCC#N
101339,CCCCC))NCC#N
101340,CCCCC))OCC#C
101341,CCCCC))OCC#N
101342,CCCCCC#C))))OC
101343,CCCCCC#N))))OC
101344,CCCCO))CCC#C
101345,CCCCO))CCC#N
101346,CCCCO))NCC#N
101347,CCCCO))OCC#C
101348,CCCCO))OCC#N
101349,COCCO))CCC#C
101350,COCCO))CCC#N
101351,OCCCO))CCC#C
101352,OCCCO))CCC#N
101353,OCCCO))NCC#N
101354,OCCCO))OCC#C
101355,OCCCO))OCC#N
101356,CCCCC))CCC=O
101357,CCCCC))CNC=O
101358,CCCCC))COC=O
101359,CCCCC))OCC=O
101360,CCCCCC=O))))OC
101361,CCCCNC=O))))OC
101362,CCCCO))CCC=O
101363,CCCCO))CNC=O
101364,CCCCO))COC=O
101365,CCCCO))OCC=O
101366,CCCCOC=O))))OC
101367,COCCO))CCC=O
101368,COCCO))CNC=O
101369,COCCO))COC=N
101370,COCCO))COC=O
101371,OCCCO))CCC=O
101372,OCCCO))CNC=O
101373,OCCCO))COC=N
101374,OCCCO))COC=O
101375,OCCCO))OCC=O
101376,CCCOCCC3))))=NC
101377,CN=CCO))OCCC3
101378,COCCCCC3))))=NC
101379,COCCCCN3))))=NC
101380,COCCCCO3))))=NC
101381,COCCNCC3))))=NC
101382,CCCCCCC3))))C#C
101383,CCCCCCC3))))C#N
101384,CCCCCCN3))))C#N
101385,CCCCCCO3))))C#C
101386,CCCCCCO3))))C#N
101387,CCCCNCC3))))C#C
101388,CCCCNCC3))))C#N
101389,CCCNCCC3))))C#N
101390,CCCOCCC3))))C#C
101391,CCCOCCC3))))C#N
101392,CNCCCCC3))))C#N
101393,CNCCCCN3))))C#N
101394,CNCCCCO3))))C#N
101395,CNCCNCC3))))C#N
101396,COCCCCC3))))C#C
101397,COCCCCC3))))C#N
101398,COCCCCN3))))C#N
101399,COCCCCO3))))C#C
101400,COCCCCO3))))C#N
101401,COCCNCC3))))C#C
101402,COCCNCC3))))C#N
101403,NCCNCCC3))))C#N
101404,NCCOCCC3))))C#N
101405,OCCCCCC3))))C#C
101406,OCCCCCC3))))C#N
101407,OCCCCCN3))))C#N
101408,OCCCCCO3))))C#C
101409,OCCCCCO3))))C#N
101410,OCCCNCC3))))C#C
101411,OCCCNCC3))))C#N
101412,OCCNCCC3))))C#N
101413,OCCOCCC3))))C#C
101414,OCCOCCC3))))C#N
101415,CCCCCCC3))))C=O
101416,CCCCCCO3))))C=O
101417,CCCCNCC3))))C=O
101418,CCCOCCC3))))C=O
101419,CCNCCCC3))))C=O
101420,CCNCCCN3))))C=O
101421,CCNCCCO3))))C=O
101422,COCCCCC3))))C=O
101423,COCCCCO3))))C=O
101424,COCCNCC3))))C=O
101425,OCCCCCC3))))C=O
101426,OCCCCCN3))))C=O
101427,OCCCCCO3))))C=O
101428,OCCCNCC3))))C=O
101429,OCCOCCC3))))C=O
101430,CC#CCCO))CC=O
101431,CC#CCCO))NC=O
101432,CC#CCCO))OC=N
101433,CC#CCCO))OC=O
101434,CCCCC=O)))C#CC
101435,CCCNC=O)))C#CC
101436,CCCOC=N)))C#CC
101437,CCCOC=O)))C#CC
101438,COCCC=O)))C#CC
101439,CC=O)CCO))CC=O
101440,CC=O)CCO))NC=O
101441,CC=O)CCO))OC=N
101442,CC=O)CCO))OC=O
101443,CCCCC=O)))CC)=O
101444,CCCCC=O)))CN)=O
101445,CCCNC=O)))CC)=O
101446,CCCNC=O)))CN)=O
101447,CCCOC=N)))CC)=O
101448,CCCOC=N)))CN)=O
101449,CCCOC=O)))CC)=O
101450,CCCOC=O)))CN)=O
101451,CCNCC=O)))CC)=O
101452,CCNCC=O)))CN)=O
101453,COCCC=O)))CC)=O
101454,COCCC=O)))CN)=O
101455,NC=O)CCO))CC=O
101456,NC=O)CCO))NC=O
101457,NC=O)CCO))OC=N
101458,NC=O)CCO))OC=O
101459,CCC)CCO))CC=O
101460,CCC)CCO))NC=O
101461,CCC)CCO))OC=O
101462,CCO)CCO))CC=O
101463,CCO)CCO))NC=O
101464,CCO)CCO))OC=N
101465,CCO)CCO))OC=O
101466,CCCCC=O)))CC)C
101467,CCCCC=O)))CC)O
101468,CCCNC=O)))CC)C
101469,CCCNC=O)))CC)O
101470,CCCOC=O)))CC)C
101471,CCCOC=O)))CC)O
101472,COCCC=O)))CC)C
101473,COCCC=O)))CC)O
101474,CCCCC=O)))CCC3
101475,CCCCC=O)))CCO3
101476,CCCCC=O)))NCC3
101477,CCCNC=O)))CCC3
101478,CCCNC=O)))CCN3
101479,CCCNC=O)))CCO3
101480,CCCOC=N)))CCO3
101481,CCCOC=O)))CCC3
101482,CCCOC=O)))CCN3
101483,CCCOC=O)))CCO3
101484,COCCC=O)))CCC3
101485,COCCC=O)))CCN3
101486,COCCC=O)))CCO3
101487,OCCCC=O)))CCC3
101488,OCCCC=O)))CCN3
101489,OCCCC=O)))CCO3
101490,OCCCC=O)))NCC3
101491,OCCNC=O)))CCC3
101492,OCCNC=O)))CCN3
101493,OCCNC=O)))CCO3
101494,OCCOC=N)))CCC3
101495,OCCOC=N)))CCN3
101496,OCCOC=N)))CCO3
101497,OCCOC=O)))CCC3
101498,OCCOC=O)))CCN3
101499,OCCOC=O)))CCO3
101500,CCCCC#C)))NC=O
101501,CCCCC#C)))OC=N
101502,CCCCC#C)))OC=O
101503,CCCCC#N)))NC=O
101504,CCCCC#N)))OC=N
101505,CCCCC#N)))OC=O
101506,CCCCC=O)))CC#C
101507,CCCCC=O)))CC#N
101508,CCNCC=O)))CC#C
101509,CCNCC=O)))CC#N
101510,COCCC=O)))CC#C
101511,COCCC=O)))CC#N
101512,OCCCC#C)))NC=O
101513,OCCCC#C)))OC=N
101514,OCCCC#C)))OC=O
101515,OCCCC#N)))NC=O
101516,OCCCC#N)))OC=N
101517,OCCCC#N)))OC=O
101518,OCCCC=O)))CC#C
101519,OCCCC=O)))CC#N
101520,CCCCC=O)))CC=O
101521,CCCCC=O)))NC=O
101522,CCCCC=O)))OC=N
101523,CCCCC=O)))OC=O
101524,CCNCC=O)))CC=O
101525,COCCC=O)))CC=O
101526,OCCCC=O)))CC=O
101527,OCCCC=O)))NC=O
101528,OCCCC=O)))OC=N
101529,OCCCC=O)))OC=O
101530,COCNC=NC))))=NC
101531,CCCOC=NC))))C#C
101532,CCCOC=NC))))C#N
101533,CN=COCCN))C#N
101534,CN=COCCO))C#C
101535,CN=COCCO))C#N
101536,CCCOC=NC))))C=O
101537,CN=COCCO))C=O
101538,CN=CCO))NCC#C
101539,CN=CCO))NCC#N
101540,COCNCC#C))))=NC
101541,COCNCC#N))))=NC
101542,CCCCCC#C))))C#C
101543,CCCCCC#C))))C#N
101544,CCCCCC#N))))C#C
101545,CCCCCC#N))))C#N
101546,CCCNCC#C))))C#N
101547,CCCNCC#N))))C#C
101548,CCCNCC#N))))C#N
101549,CCCOCC#C))))C#C
101550,CCCOCC#C))))C#N
101551,CCCOCC#N))))C#C
101552,CCCOCC#N))))C#N
101553,CNCCCC#C))))C#N
101554,CNCCCC#N))))C#N
101555,COCCCC#C))))C#C
101556,COCCCC#C))))C#N
101557,COCCCC#N))))C#C
101558,COCCCC#N))))C#N
101559,NCCNCC#C))))C#N
101560,NCCNCC#N))))C#N
101561,NCCOCC#C))))C#N
101562,NCCOCC#N))))C#N
101563,OCCCCC#C))))C#C
101564,OCCCCC#C))))C#N
101565,OCCCCC#N))))C#C
101566,OCCCCC#N))))C#N
101567,OCCNCC#C))))C#N
101568,OCCNCC#N))))C#C
101569,OCCNCC#N))))C#N
101570,OCCOCC#C))))C#C
101571,OCCOCC#C))))C#N
101572,OCCOCC#N))))C#C
101573,OCCOCC#N))))C#N
101574,CCCCCC#C))))C=O
101575,CCCCCC#N))))C=O
101576,CCCNCC#N))))C=O
101577,CCCOCC#C))))C=O
101578,CCCOCC#N))))C=O
101579,CCNCCC#C))))C=O
101580,CCNCCC#N))))C=O
101581,COCCCC#C))))C=O
101582,COCCCC#N))))C=O
101583,OCCCCC#C))))C=O
101584,OCCCCC#N))))C=O
101585,OCCNCC#C))))C=O
101586,OCCNCC#N))))C=O
101587,OCCOCC#C))))C=O
101588,OCCOCC#N))))C=O
101589,COCNCC=O))))=NC
101590,CCCCCC=O))))C#C
101591,CCCCCC=O))))C#N
101592,CCCCNC=O))))C#C
101593,CCCCNC=O))))C#N
101594,CCCCOC=N))))C#N
101595,CCCCOC=O))))C#C
101596,CCCCOC=O))))C#N
101597,CCCNCC=O))))C#N
101598,CCCOCC=O))))C#C
101599,CCCOCC=O))))C#N
101600,CNCCCC=O))))C#N
101601,CNCCNC=O))))C#N
101602,CNCCOC=N))))C#N
101603,CNCCOC=O))))C#N
101604,COCCCC=O))))C#C
101605,COCCCC=O))))C#N
101606,COCCNC=O))))C#C
101607,COCCNC=O))))C#N
101608,COCCOC=N))))C#C
101609,COCCOC=N))))C#N
101610,COCCOC=O))))C#C
101611,COCCOC=O))))C#N
101612,OCCCCC=O))))C#C
101613,OCCCCC=O))))C#N
101614,OCCCNC=O))))C#C
101615,OCCCNC=O))))C#N
101616,OCCCOC=N))))C#C
101617,OCCCOC=N))))C#N
101618,OCCCOC=O))))C#C
101619,OCCCOC=O))))C#N
101620,OCCNCC=O))))C#C
101621,OCCNCC=O))))C#N
101622,OCCOCC=O))))C#C
101623,OCCOCC=O))))C#N
101624,CCCCCC=O))))C=O
101625,CCCCNC=O))))C=O
101626,CCCCOC=N))))C=O
101627,CCCCOC=O))))C=O
101628,CCCNCC=O))))C=O
101629,CCCOCC=O))))C=O
101630,CCNCCC=O))))C=O
101631,COCCCC=O))))C=O
101632,COCCNC=O))))C=O
101633,COCCOC=N))))C=O
101634,COCCOC=O))))C=O
101635,OCCCCC=O))))C=O
101636,OCCCNC=O))))C=O
101637,OCCCOC=N))))C=O
101638,OCCCOC=O))))C=O
101639,OCCNCC=O))))C=O
101640,OCCOCC=O))))C=O
101641,CCCC)C3CO))C#C
101642,CCCC)C3CO))C#N
101643,CCCN)C3CO))C#N
101644,CCCO)C3CO))C#C
101645,CCCO)C3CO))C#N
101646,CCNC)C3CN))C#N
101647,CCNC)C3CO))C#C
101648,CCNC)C3CO))C#N
101649,CCCC#C))CC)C3C
101650,CCCC#C))CC)C3O
101651,CCCC#C))CC)N3C
101652,CCCC#C))CO)C3O
101653,CCCC#N))CC)C3C
101654,CCCC#N))CC)C3O
101655,CCCC#N))CC)N3C
101656,CCCC#N))CN)C3N
101657,CCCC#N))CN)C3O
101658,CCCC#N))CO)C3O
101659,CNCC#N))CC)C3C
101660,CNCC#N))CC)C3N
101661,CNCC#N))CC)C3O
101662,CNCC#N))CN)C3N
101663,CNCC#N))CN)C3O
101664,CNCC#N))CO)C3O
101665,COCC#C))CC)C3C
101666,COCC#C))CC)C3O
101667,COCC#C))CO)C3O
101668,COCC#N))CC)C3C
101669,COCC#N))CC)C3N
101670,COCC#N))CC)C3O
101671,COCC#N))CN)C3N
101672,COCC#N))CN)C3O
101673,COCC#N))CO)C3O
101674,NCCN)C3CO))C#N
101675,NCCO)C3CO))C#N
101676,NCCC#N))CO)C3O
101677,OCCC#C))CO)C3O
101678,OCCC#N))CO)C3O
101679,CCCC#C))CCC4C4
101680,CCCC#C))CCC4O4
101681,CCCC#C))CCN4C4
101682,CCCC#N))CCC4C4
101683,CCCC#N))CCC4N4
101684,CCCC#N))CCC4O4
101685,CCCC#N))CCN4C4
101686,CNCC#C))CCC4O4
101687,CNCC#N))CCC4C4
101688,CNCC#N))CCC4N4
101689,CNCC#N))CCC4O4
101690,COCC#C))CCC4C4
101691,COCC#C))CCC4N4
101692,COCC#C))CCC4O4
101693,COCC#N))CCC4C4
101694,COCC#N))CCC4N4
101695,COCC#N))CCC4O4
101696,NCCC#N))CCN4C4
101697,OCCC#C))CCC4C4
101698,OCCC#C))CCC4O4
101699,OCCC#C))CCN4C4
101700,OCCC#N))CCC4C4
101701,OCCC#N))CCC4N4
101702,OCCC#N))CCC4O4
101703,OCCC#N))CCN4C4
101704,CCCC#C))CCCC54
101705,CCCC#C))CCCN54
101706,CCCC#C))CCOC54
101707,CCCC#N))CCCC54
101708,CCCC#N))CCCN54
101709,CCCC#N))CCOC54
101710,CNCC#N))CCCC54
101711,CNCC#N))CCNC54
101712,CNCC#N))CCOC54
101713,COCC#C))CCCC54
101714,COCC#C))CCOC54
101715,COCC#N))CCCC54
101716,COCC#N))CCNC54
101717,COCC#N))CCOC54
101718,NCCC#N))CCCN54
101719,OCCC#C))CCCC54
101720,OCCC#C))CCCN54
101721,OCCC#C))CCOC54
101722,OCCC#N))CCCC54
101723,OCCC#N))CCCN54
101724,OCCC#N))CCNC54
101725,OCCC#N))CCOC54
101726,CCC)CO)C3C)CO
101727,CCC)CO)C3O)CO
101728,CCO)CO)C3C)CO
101729,CCO)CO)C3O)CO
101730,CCCC)C)C3C)CO
101731,CCCC)C)C3O)CO
101732,CCCC)O)C3C)CO
101733,CCCC)O)C3O)CO
101734,CCCC)CC)C3C)C
101735,CCCC)CC)C3C)O
101736,CCCC)CO)C3C)C
101737,CCCC)CO)C3C)O
101738,CCCO)CC)C3C)C
101739,CCCO)CC)C3C)O
101740,CCCO)CO)C3C)C
101741,CCCO)CO)C3C)O
101742,CNCC)C)C3C)CO
101743,COCC)CC)C3C)C
101744,COCC)CC)C3C)O
101745,COCC)CO)C3C)C
101746,COCC)CO)C3C)O
101747,CCCO))CN)C3C#N
101748,CCCO))CO)C3C#C
101749,CCCO))CO)C3C#N
101750,CCCC#C))C3C)CO
101751,CCCC#C))C3O)CO
101752,CCCC#N))C3C)CO
101753,CCCC#N))C3O)CO
101754,CCCC)CC#C))N3C
101755,CCCC)CC#N))N3C
101756,CCCC)CC)C3C#C
101757,CCCC)CC)C3C#N
101758,CCCC)CO)C3C#C
101759,CCCC)CO)C3C#N
101760,CCCN)CN)C3C#N
101761,CCCN)CO)C3C#N
101762,CCCO)CC)C3C#C
101763,CCCO)CC)C3C#N
101764,CCCO)CN)C3C#N
101765,CCCO)CO)C3C#C
101766,CCCO)CO)C3C#N
101767,CNCC#C))C3C)CO
101768,CNCC#N))C3C)CO
101769,CNCC)CN)C3C#N
101770,CNCC)CO)C3C#N
101771,COCC)CC)C3C#C
101772,COCC)CC)C3C#N
101773,COCC)CN)C3C#N
101774,COCC)CO)C3C#C
101775,COCC)CO)C3C#N
101776,NCCO))CO)C3C#N
101777,NCCC#N))C3N)CO
101778,NCCC#N))C3O)CO
101779,OCCO)CO)C3C#C
101780,OCCO)CO)C3C#N
101781,CCCO))CO)C3C=O
101782,CCCC=O))C3C)CO
101783,CCCC=O))C3O)CO
101784,CCNC=O))C3C)CO
101785,CCCC)CC)C3C=O
101786,CCCC)CC)N3C=O
101787,CCCC)CC=O))N3C
101788,CCCC)CO)C3C=O
101789,CCCO)CC)C3C=O
101790,CCCO)CO)C3C=O
101791,CNCC=O))C3C)CO
101792,COCC)CC)C3C=O
101793,COCC)CO)C3C=O
101794,CCCO))CO)CC4=O
101795,CCCC=O)C4C)CO
101796,CCCC=O)C4O)CO
101797,CCNC=N)C4O)CO
101798,CCNC=O)C4C)CO
101799,CCNC=O)C4O)CO
101800,CCOC=N)C4C)CO
101801,CCOC=N)C4N)CO
101802,CCOC=N)C4O)CO
101803,CCOC=O)C4C)CO
101804,CCOC=O)C4N)CO
101805,CCOC=O)C4O)CO
101806,CCCC)CC)CC4=O
101807,CCCC)CC)NC4=O
101808,CCCC)CC)OC4=N
101809,CCCC)CC)OC4=O
101810,CCCC)CO)CC4=O
101811,CCCC)NC)CC4=O
101812,CCCN)CC)OC4=O
101813,CCCO)CC)CC4=O
101814,CCCO)CC)NC4=O
101815,CCCO)CC)OC4=N
101816,CCCO)CC)OC4=O
101817,CCCO)CO)CC4=O
101818,CNCC=O)C4C)CO
101819,CNCC)CC)OC4=N
101820,CNCC)CC)OC4=O
101821,COCC)CC)CC4=O
101822,COCC)CC)NC4=O
101823,COCC)CC)OC4=N
101824,COCC)CC)OC4=O
101825,COCC)CO)CC4=O
101826,OCCO)CO)CC4=O
101827,CCCO))CO)CC4O
101828,CCCCC)C4C)CO
101829,CCCCC)C4O)CO
101830,CCCCO)C4C)CO
101831,CCCCO)C4O)CO
101832,CCOCC)C4C)CO
101833,CCOCC)C4O)CO
101834,CCCC)CC)CC4C
101835,CCCC)CC)CC4O
101836,CCCC)CC)OC4C
101837,CCCC)CO)CC4O
101838,CCCO)CC)CC4C
101839,CCCO)CC)CC4O
101840,CCCO)CC)OC4C
101841,CCCO)CO)CC4O
101842,CNCCO)C4C)CO
101843,COCC)CC)CC4C
101844,COCC)CC)CC4O
101845,COCC)CC)OC4C
101846,COCC)CO)CC4O
101847,OCCO)CO)CC4O
101848,CCCO))CCC4CN54
101849,CCCO))CCCC5C54
101850,CCCO))CCCC5N54
101851,CCCO))CCCN5C54
101852,CCCO))CCOC5C54
101853,CCCO))CCCC4N63
101854,CCCC)CCC4CN54
101855,CCCC)CCCC5C54
101856,CCCC)CCCC5N54
101857,CCCC)CCOC5C54
101858,CCCC)CCCC4N63
101859,CCCO)CCC4CN54
101860,CCCO)CCCC5C54
101861,CCCO)CCCC5N54
101862,CCCO)CCOC5C54
101863,COCC)CCC4CN54
101864,COCC)CCCC5C54
101865,COCC)CCCC5N54
101866,COCC)CCOC5C54
101867,OCCO)CCC4CN54
101868,OCCO)CCCC5C54
101869,OCCO)CCCC5N54
101870,OCCO)CCOC5C54
101871,CCCO))CCCC4C64
101872,CCCO))CCCC4N64
101873,CCCO))CCCN4C64
101874,CCCO))CCOC4C64
101875,CCCC)CCCC4C64
101876,CCCC)CCCC4N64
101877,CCCC)CCCN4C64
101878,CCCC)CCOC4C64
101879,CCCO)CCCC4C64
101880,CCCO)CCCN4C64
101881,CCCO)CCOC4C64
101882,COCC)CCCC4C64
101883,COCC)CCCN4C64
101884,COCC)CCOC4C64
101885,OCCO)CCCC4C64
101886,OCCO)CCCN4C64
101887,OCCO)CCOC4C64
101888,CCCO))CCCC3C65
101889,CCCO))CCCC3N65
101890,CCCO))CCCN3C65
101891,CCCO))CCNC3C65
101892,CCCO))CCOC3C65
101893,CCCC)CCCC3C65
101894,CCCC)CCCC3N65
101895,CCCC)CCCN3C65
101896,CCCC)CCNC3C65
101897,CCCC)CCOC3C65
101898,CCCO)CCCC3C65
101899,CCCO)CCCN3C65
101900,CCCO)CCNC3C65
101901,CCCO)CCOC3C65
101902,COCC)CCCC3C65
101903,COCC)CCCN3C65
101904,COCC)CCNC3C65
101905,COCC)CCOC3C65
101906,OCCO)CCCC3C65
101907,OCCO)CCCN3C65
101908,OCCO)CCNC3C65
101909,OCCO)CCOC3C65
101910,CCCO))CCC=O)C54
101911,CCCO))CCC=O)N54
101912,CCCO))CN3CC4=O
101913,CCCO))CNC=O)C54
101914,CCCO))COC=N)C54
101915,CCCO))COC=O)C54
101916,CCCC)CCC=O)C54
101917,CCCC)CCC=O)N54
101918,CCCC)CN3CC4=O
101919,CCCC)CNC=O)C54
101920,CCCC)COC=N)C54
101921,CCCC)COC=O)C54
101922,CCCO)CCC=O)C54
101923,CCCO)CNC=O)C54
101924,CCCO)COC=N)C54
101925,CCCO)COC=O)C54
101926,COCC)CCC=O)C54
101927,COCC)CNC=O)C54
101928,COCC)COC=N)C54
101929,COCC)COC=O)C54
101930,OCCO)CCC=O)C54
101931,OCCO)CNC=O)C54
101932,OCCO)COC=N)C54
101933,OCCO)COC=O)C54
101934,CCCO))CCO)CN54
101935,CCCO))CCCO)C54
101936,CCCCC4C3C)CO
101937,CCCCC4C3O)CO
101938,CCCCN4C3C)CO
101939,CCCNC4C3C)CO
101940,CCOCC4C3C)CO
101941,CCOCC4C3O)CO
101942,CCCC)CCO)CN54
101943,CCCC)CCCC)C54
101944,CCCC)CCCO)C54
101945,CCCC)COCC)C54
101946,CCCO)CCCC)C54
101947,CCCO)CCCO)C54
101948,CCCO)COCC)C54
101949,COCC)CCCC)C54
101950,COCC)CCCO)C54
101951,COCC)COCC)C54
101952,OCCO)CCCO)C54
101953,CCCO))CCC4C)O4
101954,CCCO))CCC4O)C4
101955,CCCO))NCC4O)C4
101956,CCCCC4)C4C)CO
101957,CCCCC4)C4O)CO
101958,CCCCO4)C4O)CO
101959,CCCNC4)C4C)CO
101960,CCCC)CCC4C)C4
101961,CCCC)CCC4C)O4
101962,CCCC)CCC4O)C4
101963,CCCC)NCC4O)C4
101964,CCCO)CCC4C)C4
101965,CCCO)CCC4C)O4
101966,CCCO)CCC4O)C4
101967,COCC)CCC4C)C4
101968,COCC)CCC4C)O4
101969,COCC)CCC4O)C4
101970,OCCO)CCC4O)C4
101971,CCCO))CCC4C4=O
101972,CCCO))CNC4C4=O
101973,CCCO))COC4C4=O
101974,CCCC)CCC4C4=O
101975,CCCC)CNC4C4=O
101976,CCCC)COC4C4=O
101977,CCCO)CCC4C4=O
101978,CCCO)CNC4C4=O
101979,CCCO)COC4C4=O
101980,COCC)CCC4C4=O
101981,COCC)CNC4C4=O
101982,COCC)COC4C4=O
101983,OCCO)CCC4C4=O
101984,OCCO)CNC4C4=O
101985,OCCO)COC4C4=O
101986,CCCO))CCC4C4O
101987,CCCO))CNC4C4O
101988,CCCO))COC4C4O
101989,CCCCC4C4C)CO
101990,CCCCC4C4O)CO
101991,CCCNC4C4O)CO
101992,CCCOC4C4C)CO
101993,CCCOC4C4O)CO
101994,CCCC)CCC4C4C
101995,CCCC)CCC4C4O
101996,CCCC)COC4C4C
101997,CCCC)COC4C4O
101998,CCCO)CCC4C4C
101999,CCCO)CCC4C4O
102000,CCCO)CCC4N4C
102001,CCCO)CNC4C4O
102002,CCCO)COC4C4C
102003,CCCO)COC4C4O
102004,CNCCC4C4C)CO
102005,CNCCC4C4O)CO
102006,COCC)CCC4C4C
102007,COCC)CCC4C4O
102008,COCC)CCC4N4C
102009,COCC)CNC4C4O
102010,COCC)COC4C4C
102011,COCC)COC4C4O
102012,OCCO)CCC4C4O
102013,OCCO)CNC4C4O
102014,OCCO)COC4C4O
102015,CCCO))CCC4C=C5
102016,CCCO))COC4C=C5
102017,CCCC)CCC4C=C5
102018,CCCC)COC4C=C5
102019,CCCO)CCC4C=C5
102020,CCCO)CNC4C=C5
102021,CCCO)COC4C=C5
102022,COCC)CCC4C=C5
102023,COCC)CNC4C=C5
102024,COCC)COC4C=C5
102025,OCCO)CCC4C=C5
102026,OCCO)CNC4C=C5
102027,OCCO)COC4C=C5
102028,CCCO))CCC4CC5
102029,CCCO))CCC4OC5
102030,CCCO))CCCC5O5
102031,CCCC)CCC4CC5
102032,CCCC)CCC4OC5
102033,CCCC)CCCC5O5
102034,CCCO)CCC4CC5
102035,CCCO)CCC4OC5
102036,CCCO)CCCC5O5
102037,COCC)CCC4CC5
102038,COCC)CCC4OC5
102039,COCC)CCCC5O5
102040,OCCO)CCC4CC5
102041,OCCO)CCC4OC5
102042,OCCO)CCCC5O5
102043,CCCO))CCC3C5=O
102044,CCCO))CCN3C5=O
102045,CCCO))CNC3C5=O
102046,CCCO))COC3C5=O
102047,CCCO))NCC3C5=O
102048,CCCC)CCC3C5=O
102049,CCCC)CCN3C5=O
102050,CCCC)CNC3C5=O
102051,CCCC)COC3C5=O
102052,CCCC)NCC3C5=O
102053,CCCO)CCC3C5=O
102054,CCCO)CCN3C5=N
102055,CCCO)CCN3C5=O
102056,CCCO)CNC3C5=O
102057,CCCO)COC3C5=O
102058,COCC)CCC3C5=O
102059,COCC)CCN3C5=N
102060,COCC)CCN3C5=O
102061,COCC)CNC3C5=O
102062,COCC)COC3C5=O
102063,OCCO)CCC3C5=O
102064,OCCO)CCN3C5=N
102065,OCCO)CCN3C5=O
102066,OCCO)CNC3C5=O
102067,OCCO)COC3C5=O
102068,CCCO))CO)CCN53
102069,CCCO))CCC3C5O
102070,CCCO))CNC3C5O
102071,CCCO))COC3C5O
102072,CCCCC3C5C)CO
102073,CCCCC3C5O)CO
102074,CCCCN3C5C)CO
102075,CCCNC3C5C)CO
102076,CCCNC3C5O)CO
102077,CCCOC3C5C)CO
102078,CCCOC3C5O)CO
102079,CCNCC3C5C)CO
102080,CCNCC3C5O)CO
102081,CCCC)CO)CCN53
102082,CCCC)CCC3C5C
102083,CCCC)CCC3C5O
102084,CCCC)CCN3C5C
102085,CCCC)CNC3C5O
102086,CCCC)COC3C5C
102087,CCCC)COC3C5O
102088,CCCO)CCC3C5C
102089,CCCO)CCC3C5O
102090,CCCO)CCN3C5C
102091,CCCO)CNC3C5C
102092,CCCO)CNC3C5O
102093,CCCO)COC3C5C
102094,CCCO)COC3C5O
102095,COCC)CCC3C5C
102096,COCC)CCC3C5O
102097,COCC)CCN3C5C
102098,COCC)CNC3C5C
102099,COCC)CNC3C5O
102100,COCC)COC3C5C
102101,COCC)COC3C5O
102102,OCCO)CCC3C5O
102103,OCCO)CNC3C5O
102104,OCCO)COC3C5O
102105,CCCO))CC=CCN65
102106,CCCO))CCC=CC65
102107,CCCO))CCN=CN65
102108,CCCO))COC=NC65
102109,CCCC)CCC=CC65
102110,CCCC)COC=NC65
102111,CCCO)CCC=CC65
102112,CCCO)COC=NC65
102113,COCC)CCC=CC65
102114,COCC)COC=NC65
102115,OCCO)CCC=CC65
102116,OCCO)COC=NC65
102117,CCCO))CCCC54C
102118,CCCO))CCCC54O
102119,CCCO))CCOC54C
102120,CCCO))COCC54C
102121,CCCO))COCC54O
102122,CCCO))NCCC54C
102123,CCCCC4C5O)CO
102124,CCCOC4C5O)CO
102125,CCOCC4C5O)CO
102126,CCCC)CCCC54C
102127,CCCC)CCCC54O
102128,CCCC)CCOC54C
102129,CCCC)COCC54C
102130,CCCC)COCC54O
102131,CCCO)CCCC54C
102132,CCCO)CCCC54O
102133,CCCO)CCOC54C
102134,CCCO)COCC54C
102135,CCCO)COCC54O
102136,COCC)CCCC54C
102137,COCC)CCCC54O
102138,COCC)CCOC54C
102139,COCC)COCC54C
102140,COCC)COCC54O
102141,OCCO)CCCC54O
102142,OCCO)CNCC54O
102143,OCCO)COCC54O
102144,CCCO))CCCCC65
102145,CCCO))CCCCN65
102146,CCCO))CCCOC65
102147,CCCO))CCOCC65
102148,CCCO))COCOC65
